Time,financial_distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
3,False,False,0.69375,0.23655,0.83326,1.0134,0.34159,-0.21588,0.21573,0.23342,0.30261,0.017488,0.48903,14.71,0.16674,4.9975,14.018,0.33708,1.7931,0.040227,0.022914,0.057067,2.0723,2.5937,0.50044,0.70491,2402.8,12.668,-4.6942,0.56069,0.12836,0.15207,10.304,0.15006,0.84596,3.5893,25.681,0.48371,0.76981,0.039695,1.1791,0.39071,6.0779,6.1158,0.42675,0.60543,-1.2948,0.28388,4.9975,1693.6,4.2277,0.49956,12.681,0.36226,0.18669,479.4,0.75357,0.28234,0.70917,0.0,0.0,0.21976,5.212,7.0562,6.6401,13.593,55.746,28.528,10.925,8570.3,7.0477,15.367,22.316,0.0,35.417,115.13,34.087,33.157,17.0,15.417,0.05,15.0,0.17763,3.0,34.0
11,False,False,1.1179,0.090804,0.75003,1.1349,0.13464,0.087441,0.80292,0.080012,0.36326,0.10343,0.829,2.479,0.24997,3.0005,3.1663,0.11864,5.3819,0.048088,0.047857,0.064847,1.369,9.7384,0.14988,0.74156,740.07,13.611,12.979,0.11899,0.0084685,0.59541,67.304,0.52465,0.98871,6.3308,113.7,0.10953,0.033878,0.042373,-0.44509,0.11654,4.5401,-0.40391,2.145,0.77919,0.34981,0.12107,3.0611,2037.3,2.9666,0.85012,13.737,0.12856,0.1701,2527.2,-0.25306,0.17926,0.060649,0.0,0.0,0.1524,3.6373,5.7874,1.8883,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,19.0,0.84296,11.0,47.0
6,False,False,0.80048,0.2527,0.3824,0.50158,0.202,-0.072142,0.42248,0.50381,0.40917,0.31822,0.28944,59.078,0.6176,0.61918,51.18,0.40273,2.1233,0.021095,0.0068168,0.05834,1.7329,2.2789,0.50093,0.36158,993.6,13.672,-6.9527,0.044123,0.020824,0.15276,114.07,0.30456,0.94555,4.2546,7.0341,0.1646,0.033718,0.042056,-0.017917,0.2201,0.81215,-0.0058899,2.806,1.1481,-0.11681,0.66082,0.62722,2428.4,0.58546,0.49907,12.982,0.43009,0.25126,714.66,-0.0029536,0.11789,0.24117,0.0,0.0,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,15.0,1.2512,11.0,41.0
1,False,False,1.4059,0.10272,0.48809,0.33233,0.14544,0.19683,1.3818,0.30908,0.20066,0.029178,0.68172,3.946,0.51191,0.95347,0.54646,0.43763,18561.0,0.036831,0.1109,0.075959,0.48749,10.024,0.51428,0.48488,226.11,11.653,1.6884,0.052359,0.0032091,0.67003,3.7055,2.0161,0.99343,38213.0,658.78,0.15068,0.0062689,0.11083,0.080104,0.033152,0.6492,0.59587,15.441,3.0984,0.38451,0.21045,0.95347,1126.9,0.9472,0.48572,10.551,0.44498,0.17091,1273.8,0.22954,0.0,-0.0031381,-0.0038092,-0.011462,0.12245,4.088,9.7174,-1.3673,18.065,30.449,29.464,11.3,7958.3,0.1896,13.6,40.375,4.0,36.5,78.786,25.235,24.551,15.5,16.5,2.9,30.0,0.064229,2.0,7.0
1,False,False,1.5151,0.10753,0.6074,1.4451,0.13183,0.27027,0.77105,0.26785,0.98588,0.0053426,0.79495,543.42,0.3926,1.5471,3.9416,0.29371,3.2618,0.037932,0.00054048,0.072297,1.8178,7.6466,0.33879,0.52467,2378.8,11.942,5.3467,0.10386,0.082725,0.40455,6.0278,0.27995,0.8638,4.9331,91.333,0.4869,0.21071,0.026249,0.16507,0.18898,3.6807,0.31805,2.0775,2.0481,0.68842,0.63724,1.5471,2412.8,1.3364,0.66121,12.311,0.29832,0.18669,713.91,0.13721,0.29293,0.31472,0.0032347,0.0022385,0.12982,4.088,9.7174,-1.3673,18.065,30.449,29.464,11.3,7958.3,0.1896,13.6,40.375,4.0,36.5,78.786,25.235,24.551,15.5,16.5,2.9,23.0,0.032834,9.0,20.0
13,False,False,1.4499,0.068897,0.58423,1.6511,0.10001,0.24763,0.49081,0.041729,0.16571,0.17513,0.79807,2.5311,0.41577,1.4052,9.3192,0.060574,3.869,0.051824,0.023932,0.09415,2.0688,18.396,0.053315,0.55044,307.89,14.62,6.6674,0.013783,0.033791,0.27016,11.369,0.16363,0.94216,4.0869,38.63,0.086329,0.081274,0.031388,-0.10431,0.089753,3.9711,-0.62747,4.6324,0.76763,0.5956,0.11793,1.4101,1858.0,1.3239,0.94669,15.121,0.068639,0.088027,4330.1,-0.45717,0.40399,0.11736,0.0,0.0,0.13822,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,18.0,0.78264,14.0,42.0
4,False,False,0.40889,0.2692,0.71248,0.4856,0.25585,-0.28936,0.24342,0.55436,0.93628,0.013404,0.670855,63.754,0.28752,2.478,42.744,0.52688,2.654,0.021526,0.0082642,0.043973,2.426,7.9712,0.58862,0.48953,1053.4,13.794,-1.6782,0.76851,0.22295,0.11916,29.503,0.24539,0.68707,6.4514,8.4222,0.1646,0.77544,0.044329,0.13659,0.060919,1.6889,-0.12084,4.7197,4.4189,-1.0064,0.37783,2.6073,1125.1,1.7026,0.41138,13.071,0.53731,0.28583,668.16,-0.064307,0.07527,-0.7159,-0.029261,-0.060258,0.022065,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,15.0,0.052452,11.0,40.0
6,False,False,1.6731,0.27578,0.34673,1.549,0.35557,0.22527,1.4825,0.17804,0.42216,0.32516,0.55997,340.12,0.65327,0.53077,7.0905,0.22954,27.577,0.10461,0.00067489,0.31256,2.7663,5.4248,0.23517,0.3347,2177.6,14.349,6.8762,0.28673,0.012038,0.49619,10.738,0.32033,0.96528,36.057,50.772,0.49249,0.018428,0.067536,0.68591,0.28554,2.3712,0.5057,2.2878,0.96581,0.34484,0.79536,0.53181,5158.2,0.51234,0.76483,14.787,0.25235,0.36428,2520.9,0.20182,0.04296,0.073542,0.00035179,0.00022711,0.21679,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,32.0,2.5675,4.0,40.0
4,False,False,0.83011,0.16069,0.79875,0.54146,0.17597,-0.11032,0.55705,0.29677,0.79851,0.017418,0.53905,5.9714,0.20124,3.9692,1.8263,0.32499,2.0175,0.035205,0.054425,0.054215,1.0045,1.2937,0.38277,0.64937,961.59,11.732,-4.908,0.09355,0.14939,0.36173,36.142,0.66807,0.81298,3.2686,197.12,0.2981,0.74233,0.065019,0.14609,0.41853,2.6907,0.11837,0.48082,0.38394,-0.54823,0.20117,3.9691,1204.3,3.2269,0.61723,11.118,0.42721,0.20725,325.58,0.05588,0.16565,-0.099748,-0.0067888,-0.012538,0.083024,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,14.0,0.10423,10.0,21.0
14,False,False,1.1836,0.10058,0.63869,0.1455,0.029603,0.104325,0.641875,0.69128,0.1219,0.31421,0.81192,16463.0,0.36131,0.21193,0.56053,0.20346,1402.7,0.034073,0.0,0.2008,0.1792,1.5582,0.46259,0.16969,252.03,13.229,0.22655,0.0098455,0.0051859,0.346125,10.898,5.5662,0.97034,2610.2,642.25,0.12388,0.0062849,0.23418,-0.48824,0.093374,0.17633,-0.1097,8.8368,1.0772,0.77834,0.57517,0.21208,2067.6,0.20565,0.53741,11.301,0.25484,0.067306,2452.0,-0.058031,5.57e-05,-0.061469,0.0,0.0,0.0,0.81424,-2.9663,9.6506,-12.385,3.7123,26.178,10.8,33651.0,-45.166,13.75,18.221,1.5,29.5,92.3,215.35,209.5,21.5,14.5,7.5,30.0,0.78734,14.0,20.0
9,False,False,1.0404,0.054412,0.85388,0.62558,0.077591,0.032627,0.98009,0.086979,0.37239,0.11873,0.83976,24935.0,0.14612,5.8439,21.812,0.12403,168.4,0.087138,0.0,0.10796,0.74495,4.9704,0.23856,0.80713,2185.8,12.68,19.174,0.11665,0.046754,0.346125,1.0368,1.2645,0.94525,221.16,16.505,0.064795,0.31998,0.13929,-0.041147,0.12586,4.2814,-0.07633,1.1609,0.43232,0.22329,0.063723,5.8439,5869.5,5.5239,0.76144,12.211,0.15507,0.14924,2116.2,-0.039679,0.0028286,0.18159,-0.0075024,-0.011993,0.22471,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,32.0,4.7695,8.0,20.0
2,False,False,1.9272,0.18505,0.35248,0.81307,0.22114,0.28483,0.95426,0.22759,0.28577,0.15323,0.59201,8.121,0.64752,0.54434,3.4075,0.27199,2.2535,0.04224,0.033492,0.13751,1.3734,2.6753,0.33993,0.30718,411.8,10.416,2.8545,0.61957,0.045295,0.29313,84.905,0.36052,0.87149,3.414,105.65,0.31257,0.069951,0.051951,0.59484,0.30392,1.2557,-0.14363,2.1306,0.60887,0.43988,0.52499,0.54434,1441.0,0.47439,0.66007,10.209,0.29358,0.27638,646.21,-0.077371,0.23816,0.5235,-0.025793,-0.031723,0.049985,7.3191,9.8637,10.637,18.471,94.741,27.445,12.133,8212.3,121.78,15.667,36.878,1.3333,36.0,99.871,29.897,28.83,16.667,16.0,0.33333,17.0,0.341,1.0,34.0
1,False,False,0.95692,-0.039756,0.83099,0.35117,0.0080479,-0.031467,0.33182,-0.11321,-0.23523,-0.022903,0.69893,0.16835,0.16901,4.9168,1.69,0.022917,0.73902,0.024853,0.13613,0.034027,0.50245,1.2739,0.066567,0.73039,-228.31,12.886,-11.16,0.012976,0.1006,0.24236,14.797,0.69014,0.87894,0.79172,213.02,-0.056881,0.59521,0.070771,-0.12841,0.27567,2.0778,-23.818,0.61309,-0.14421,-0.18619,-0.047842,4.9168,970.61,4.3216,0.93343,11.84,0.17394,0.023376,116.04,0.04753,0.44355,-0.1576,0.0,0.0,0.0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,28.0,-0.13153,13.0,29.0
1,False,False,0.99278,0.040276,0.71882,0.87546,0.091302,-0.0047535,0.64816,0.046005,0.14324,0.019165,0.65345,1.8267,0.28118,2.5565,2.3925,0.10429,3.7141,0.030422,0.057093,0.04622,1.3397,2.7839,0.15685,0.65821,230.41,11.365,-184.17,0.19514,0.060617,0.42662,5.3822,0.48732,0.91567,4.405,150.47,0.061635,0.21558,0.03475,0.18473,0.31447,3.1136,-0.37015,0.89413,0.12808,-0.016906,0.05603,2.5565,1608.5,2.3409,0.84315,11.232,0.12032,0.13732,230.16,-0.22711,0.19874,0.11663,0.0023426,0.0026758,0.20653,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,21.0,0.10964,26.0,45.0
5,False,False,1.2647,0.19097,0.69572,1.0877,0.10053,0.17768,0.9814,0.17557,0.62762,0.17609,0.84891,2.8417,0.30428,2.2864,2.4288,0.092423,6.016,0.053681,0.032523,0.079974,1.2813,10.702,0.14935,0.67122,2725.5,12.574,6.1216,0.26339,0.024494,0.65874,5.5737,0.60561,0.96479,7.0722,148.22,0.22496,0.080499,0.049351,0.33598,0.10164,3.5747,2.3937,2.9938,1.8789,0.58395,0.2745,2.2864,4342.7,2.2059,0.85065,12.658,0.10046,0.16245,755.67,0.5448,0.1538,0.22909,-0.022816,-0.020976,0.052677,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,27.0,2.5131,30.0,48.0
11,False,False,1.6307,0.18623,0.54772,0.72819,0.27358,0.32085,1.1011,0.25575,0.41177,0.28018,0.82958,8.3125,0.45228,1.211,3.7455,0.37569,2.2426,0.024542,0.045196,0.04824,0.87778,4.36,0.44553,0.50873,1195.3,14.065,2.2696,0.41169,0.038984,0.56015,8.0261,0.76923,0.92882,4.0446,96.116,0.22449,0.086195,0.033702,0.30701,0.16702,1.61,0.26015,2.708,1.1151,0.7094,0.34002,1.2127,2902.8,1.1248,0.55447,13.748,0.38912,0.32443,2526.3,0.1151,0.18004,0.14634,0.0,0.0,0.2248,3.6373,5.7874,1.8883,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,29.0,1.7982,17.0,37.0
5,False,False,1.5618,0.047686,0.60908,0.46026,0.042447,0.29244,1.4438,0.10361,0.12198,0.041346,0.81298,13.876,0.39092,1.558,1.3834,0.092225,9.5348,0.057642,0.0066462,0.11073,0.56613,2.7621,0.36837,0.52055,142.9,11.406,1.5739,0.19108,0.088532,0.346125,1.5498,1.633,0.85465,15.096,260.23,0.058656,0.22647,0.12524,-0.36211,0.16663,1.1774,0.29713,2.3461,0.28618,0.74807,0.078293,1.558,1171.5,1.3316,0.63163,10.63,0.10629,0.16954,179.12,0.12935,0.030489,0.099692,-0.021324,-0.04633,0.17716,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,14.0,0.1239,10.0,16.0
1,False,False,0.75614,0.20884,0.81673,1.2513,0.25636,-0.19279,0.35632,0.16689,0.30261,0.010411,0.59778,20.407,0.18327,4.4565,8.0743,0.20488,3.4282,0.02451,0.010039,0.031003,2.0933,3.3741,0.22057,0.79057,1340.7,12.456,-6.4906,0.14456,0.02616,0.28169,12.552,0.22512,0.96797,4.3983,44.586,0.34935,0.14274,0.019587,0.086402,0.37085,6.8277,-0.13203,0.49418,0.56313,-1.0519,0.2557,4.4565,1176.6,4.3137,0.77943,12.68,0.22492,0.27601,325.9,-0.070683,0.2845,0.31774,0.0,0.0,0.1919,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,25.0,0.066841,7.0,37.0
10,False,False,0.86469,0.20493,0.39976,0.54607,0.15758,-0.04983,0.41305,0.37528,0.34141,0.27125,0.31844,8.7306,0.60024,0.66599,17.503,0.28857,2.3026,0.0053133,0.033052,0.014428,1.7148,1.7537,0.34617,0.36827,685.18,14.042,-10.959,0.21649,0.03149,0.15211,5.2932,0.27856,0.92123,3.5216,20.568,0.64354,0.052462,0.0097302,0.092031,0.31139,0.90975,0.010266,1.9276,0.65811,-0.083016,0.51263,0.68767,2006.9,0.61353,0.65383,13.437,0.39698,0.18903,2772.0,0.0051069,0.15506,0.076159,-0.0033019,-0.0060467,0.0,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,15.0,0.90693,8.0,25.0
9,False,False,0.62464,0.016245,0.8454,0.63099,0.1084,-0.24832,0.20251,0.025746,0.10508,0.086701,0.41323,1.192,0.1546,5.4685,12.56,0.1718,2.4459,0.0014445,0.14412,0.0021835,1.527,2.5259,0.29741,0.66154,370.1,14.013,-2.5411,-0.011671,0.18386,0.13397,2.5695,0.21232,0.78252,3.4812,28.663,0.039313,1.1893,0.0022892,0.0061622,0.24981,4.0816,0.042967,0.61886,0.065032,0.28983000000000003,0.019216,5.566,3522.0,4.2792,0.70259,13.552,0.1968,0.18766,1094.6,0.021032,0.18126,-0.021141,0.011005,0.017442,0.10883,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,26.0,1.9752,16.0,44.0
7,False,False,1.3809,0.098377,0.66547,0.51604,0.11115,0.17106,0.21026,0.19064,0.29407,0.1742,0.62017,3.5068,0.33453,1.9893,7.0474,0.21538,0.77081,0.008386,0.061419,0.018672,0.83209,1.5445,0.28766,0.44912,676.0,12.013,3.0168,-0.0027634,0.21635,0.094429,66.546,0.18299,0.67489,1.0821,51.083,0.15863,0.64673,0.016251,-0.4823,0.33411,1.5426,-0.44423,1.0013,0.29445,0.51133,0.14783,1.9893,2298.8,1.3425,0.71234,11.352,0.27129,0.14844,385.09,-0.28554,0.47689,0.0070917,0.0,0.0,0.13862,4.4614,7.7887,-1.1304,5.8094,-5.223,23.791,10.467,9460.7,-5.5291,20.733,14.778,1.3333,28.667,70.825,57.2,52.628,16.333,12.0,-8.7333,19.0,1.197,20.0,43.0
1,False,False,1.8087,0.15281,0.5199,1.2755,0.12226,0.34801,0.7724,0.1198,0.31829,0.15463,0.77836,4.5471,0.4801,1.0829,4.8381,0.095846,2.672,0.052853,0.021079,0.12281,1.6388,6.2013,0.16764,0.43035,944.62,12.097,3.6652,-0.075729,0.089552,0.3324,66.925,0.26059,0.82775,3.2101,74.409,0.19632,0.18653,0.041435,0.3619,0.20569,2.6568,0.22126,2.3341,0.7429,0.72487,0.29392,1.0829,2967.8,0.89638,0.83236,12.34,0.1066,0.21383,317.59,0.099609,0.39735,0.11596,-0.0055893,-0.0043819,0.13401,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,18.0,0.95591,8.0,29.0
4,False,False,0.63739,0.041058,0.70843,0.53991,0.044846,-0.1454,0.39738,0.076045,0.14081,0.013606,0.25559,1.2963,0.29157,2.4297,11.277,0.083061,6.624,0.10238,0.064077,0.25532,2.1124,0.80694,0.11431,0.40099,239.61,12.448,-3.7132,0.33998,0.052712,0.15935,101.43,0.29514,0.911095,7.4789,31.923,0.16064,1.0544,0.18963,0.23312,0.21753499999999998,1.8517,0.32359,0.43578,0.061364,-0.49869,0.057956,2.4297,1701.6,1.3753,0.88569,11.832,0.18999,0.061718,475.91,0.13926,0.072192,0.55614,-0.0019863,-0.003679,0.079475,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,19.0,0.079404,8.0,42.0
9,False,False,0.73341,0.066479,0.77005,0.42962,0.11112,-0.18231,0.55458,0.15474,0.28909,0.11447,0.50155,2.1269,0.22995,3.3487,1.2856,0.25864,3.1307,0.031361,0.12161,0.045859,0.85658,2.2734,0.29108,0.68385,722.07,13.61,-2.3566,0.45823,0.086192,0.37925,6.6402,0.88276,0.88807,4.4162,280.01,0.13255,0.37482,0.072996,-0.066925,0.18897,1.8683,0.087646,1.2169,0.35179,-0.79279,0.086331,3.3487,2497.7,2.9739,0.70892,12.766,0.2883,0.12506,1249.9,0.041983,0.097282,0.42341,-0.0093221,-0.021699,0.0030008,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,29.0,1.2433,19.0,43.0
9,False,False,1.2771,0.18646,0.53475,0.16249,0.07473,0.13384,0.71753,1.1475,0.40077,0.18136,0.61678,8.1412,0.46525,1.1494,0.76003,0.45991,0.30861,0.0023856,0.056492,0.0049397,0.26345,11.914,0.49288,0.48294,722.57,15.576,1.2141,0.20233,0.051807,0.34652,3.7243,2.1326,0.90312,0.60854,473.66,0.30231,0.11135,0.014682,-0.52558,0.013638,0.34925,0.055752,34.114,13.672,0.28767,0.34869,1.1498,1802.9,1.038,0.50712,13.758,0.46124,0.080087,26986.0,0.02712,0.26701,6.5753,-0.0013353,-0.008218,0.003796,2.866,2.9526,3.5513,0.34524,71.591,24.538,12.7,10290.0,45.284,11.6,4.2098,3.0,27.5,89.272,77.75,69.189,16.25,12.5,0.9,30.0,0.70282,7.0,26.0
14,False,False,0.70603,0.026658,0.6941,1.396,0.080831,-0.19258,0.37237,0.019096,0.087145,0.031573,0.46253,0.81587,0.3059,2.269,7.2704,0.057902,7.3103,0.017496,0.070969,0.026706,3.0182,2.8243,0.16527,0.65511,535.28,15.087,-7.2488,0.47608,0.038985,0.24394,5.9295,0.17474,0.94383,8.7577,49.516,0.057635,0.12744,0.012533,0.19995,0.49428,4.5636,1.7262,0.61888,0.053932,-0.62956,0.038406,2.2758,6142.4,2.1416,0.83473,15.42,0.069834,0.23072,3342.4,0.46327,0.1594,1.9104,0.0,0.0,0.0,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,66.12,214.5,21.0,20.5,8.6,26.0,0.63398,11.0,57.0
6,False,False,0.86625,0.12534,0.67076,1.2734,0.20127,-0.087029,0.20212,0.098429,0.38071,0.12983,0.56365,5.0071,0.32924,2.0373,24.129,0.15805,2.6966,0.057064,0.031566,0.087699,2.2593,3.0755,0.2281,0.65068,825.02,12.663,-14.632,0.33618,0.02008,0.13152,20.896,0.10328,0.97006,3.4935,14.92,0.22238,0.060988,0.044811,0.35149,0.41406,3.8678,1.7436,0.79514,0.30271,-0.26433,0.18687,2.0373,2167.1,1.9763,0.7719,12.905,0.17982,0.29047,1123.8,0.46575,0.36452,0.11151,0.0040514,0.0031815,0.225,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,18.0,0.85458,16.0,40.0
6,False,False,1.1807,0.11379,0.64035,0.89529,0.16446,0.11373,0.57508,0.1271,0.31639,0.095344,0.74325,1.7507,0.35965,1.7805,2.9509,0.1837,1.8009,0.010941,0.10493,0.01738,1.2046,4.3149,0.28626,0.62953,458.72,12.152,7.8722,-0.064909,0.010825,0.36203,3.5479,0.40437,0.9831,2.5232,122.0,0.1531,0.030098,0.012221,0.21644,0.20749,2.4893,-0.39058,1.7333,0.54842,0.31622,0.1777,1.7805,1449.9,1.7504,0.71374,12.041,0.22191,0.25628,1047.1,-0.24269,0.35482,-0.026545,-0.014229,-0.015893,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,25.0,0.38436,31.0,43.0
4,False,False,0.88942,0.14874,0.83681,0.85789,0.23207,-0.086043,0.55775,0.17338,0.91144,0.0080048,0.6921,3.9743,0.16319,5.1278,2.0254,0.27051,2.3537,0.0053059,0.068065,0.0068187,1.2395,3.3809,0.31596,0.77814,1054.3,13.471,-9.9704,0.19458,0.058666,0.43401,16.27,0.5059,0.92989,3.4408,177.75,0.21491,0.35949,0.0061849,0.24425,0.25374,5.257,0.87069,0.64313,0.58618,-0.52726,0.17774,5.1278,1156.7,4.7683,0.68404,13.318,0.28393,0.27106,623.69,0.3033,0.24933,0.44346,-0.0023715,-0.0027644,0.21623,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,29.0,0.05674,4.0,8.0
3,False,False,1.3321,0.29325,0.56244,0.61138,0.29454,0.12231,0.85091,0.47966,0.67021,0.0063807,0.49065,47.59,0.43756,1.2854,12.559,0.48176,1.8058,0.046943,0.010123,0.12744,1.2461,1.545,0.51847,0.36834,2065.9,12.549,4.9987,0.153235,0.1941,0.31342,4.0133,0.51265,0.6549,3.7502,28.666,0.59768,0.4436,0.076782,0.50222,0.39572,1.3973,1.1819,1.1057,0.74106,0.27953,0.52139,1.2854,3082.5,0.84181,0.48153,12.057,0.50315,0.31698,415.13,0.37145,0.16303,1.617,0.00313,0.0051196,0.044185,5.212,7.0562,6.6401,13.593,55.746,28.528,10.925,8570.3,7.0477,15.367,22.316,0.0,35.417,115.13,34.087,33.157,17.0,15.417,0.05,15.0,0.04495,10.0,18.0
14,False,False,1.0261,0.040642,0.42374,0.3156,0.062048,0.01044,0.42479,0.12877,0.070526,0.12931,0.41036,2.2436,0.57626,0.73532,1.9457,0.1966,0.95419,0.0072123,0.087626,0.018034,0.76909,0.59396,0.30814,0.39992,108.43,13.139,30.23,0.03606,0.023817,0.16988,1.527,0.53828,0.94379,1.3792,185.02,0.099039,0.041329,0.022852,-0.23505,0.53136,0.54767,-0.58512,1.0845,0.076486,0.018117,0.095912,0.74302,1537.4,0.69399,0.69186,12.797,0.24494,0.09725,3770.4,-0.41355,0.22884,0.040573,-0.014073,-0.044589,0.054974,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,66.12,214.5,21.0,20.5,8.6,18.0,0.34498,10.0,44.0
13,False,False,1.7929,0.13838,0.39904,0.775245,0.074112,0.30328,1.1632,0.022861,0.23027,0.34267,0.68577,4.5390999999999995,0.60096,0.66399,28.923,0.012243,24.981,0.0283745,0.0,0.55051,1.2629,20.336,0.014229,0.38249,687.18,13.139,19.959,-0.26462,0.016546,0.44491,1628.5,0.073498,0.95853,25.342,12.447,0.20179,0.027533,0.034785,-0.18233,0.29767,2.1566,-0.65173,2.0189,0.46488,0.50466,0.34679,0.66399,2984.3,0.63646,0.98577,12.797,0.014211,0.086132,962.645,-0.48338,0.23887,0.010085,-0.0090238,-0.0014907,0.094491,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,17.0,1.7016,7.0,17.0
13,False,False,0.7574,0.19509,0.66029,0.65584,0.19661,-0.095443,0.32384,0.29746,0.57428,0.15578,0.29798,6.8832,0.33971,1.9437,63.94,0.29977,2.5917,0.056268,0.043552,0.14302,2.201,1.1392,0.35801,0.39342,1177.9,14.728,-6.8716,-0.062037,0.26687,0.12741,15.952,0.19426,0.59583,4.0369,5.6303,0.6547,0.78558,0.085795,-0.062928,0.57568,1.9306,-0.28859,0.5901,0.33888,-0.28096,0.29546,2.1826,2051.0,1.1581,0.64199,14.306,0.41651,0.2348,2634.5,-0.16863,0.16246,-0.12868,-0.048666,-0.074204,0.067002,2.6248,1.1915,5.4525,-6.7672,0.56767,25.082,10.567,32641.0,-52.742,18.783,24.814,2.0,30.333,91.933,198.65,200.1,21.667,20.75,1.9667,15.0,0.94052,12.0,27.0
