Time,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,financial_distress
9,True,1.2023,0.00016013,0.86015,0.68442,0.074581,0.14416,0.7848,0.00023396,0.001145,-0.0080845,0.85691,0.78205,0.13985,6.1507,1.2992,0.10897,3.4256,0.0034553,0.13934,0.0048478,0.79871,11.853,0.17213,0.71275,1.1865,14.897,4.7478,-0.039429,0.1474,0.55937,5.9465,0.81729,0.82864,4.1379,277.09,0.00018687,1.054,0.0050485,0.053658,0.057744,4.8941,1.9421,2.4219,0.0027731,1.0308,0.00018616,6.1619,1036.2,5.0967,0.82787,14.517,0.11584,0.11781,17097.0,0.04753,0.1654,0.18186,-0.010641,-0.015547,0.0,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,22.0,-0.059904,8.0,39.0,True
12,True,1.4748,-0.03329,0.78378,0.76461,-0.0063841,0.26524,1.1163,-0.043539,-0.15396,-0.054918,0.82388,-0.15063,0.21622,3.6249,28.094,-0.0083495,4.2991,0.032565,0.05543,0.058294,0.92806,5.3369,0.065921,0.55864,-135.06,12.557,2.8827,0.020164,0.22514,0.62361,9.7874,0.81559,0.71275,4.6025,12.814,-0.040407,1.0412,0.04259,0.063396,0.14327,3.5362,-16.626,1.5092,-0.23236,1.2267,-0.042474,3.6249,877.2,2.5836,0.93408,12.288,0.031814,0.050404,693.73,0.04753,0.16613,-0.17907,-0.027734,-0.036272,0.0,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,15.6,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,0.2,14.0,-0.2228,10.0,17.0,True
2,True,1.7805,-0.068908,0.63869,1.1501,-0.055884,0.37731,0.63999,-0.059914,-0.19072,0.0082406,0.86076,-3.6646,0.36131,1.7677,4.2294,-0.04859,1.7426,0.010182,0.013259,0.021062,1.3362,10.277,0.22454,0.48345,-226.56,13.139,3.0482,0.078121,0.15525,0.3094,18832.0,0.26901,0.75693,2.2472,85.119,-0.080055,0.42968,0.0088532,0.20539,0.11191,3.1832,-3.3022,3.2285,-0.61574,1.0443,-0.10789,1.8175,1187.9,1.3381,0.77546,10.098,-0.038666,0.25825,174.71,0.04753,0.51182,0.22881,-0.00028416,-0.00024707,0.0,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,12.0,0.027094,13.0,21.0,True
7,True,1.0892,0.042808,0.89393,1.3329,0.11934,0.074741,0.60725,0.032116,0.40357,0.049201,0.91242,3.4975,0.10607,1.7677,3.2465,0.089535,3.171,0.057439,0.0256,0.068569,1.4608,15.931,0.14213,0.83768,828.0,10.969,17.834,0.35885,0.05625,0.50868,5.0603,0.38163,0.93708,3.6964,110.89,0.046917,0.5303,0.043093,0.29351,0.083668,2.1566,6.8857,1.2678,0.51164,0.70463,0.047887,8.4276,2051.7,1.4655,0.85787,11.256,0.09578,0.18945,954.86,0.77492,0.36059,0.0012374,0.0,0.0,0.22496,-0.075348,-0.23637,-3.0266,5.7748,-20.982,28.184,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,23.0,0.95167,14.0,26.0,True
2,True,1.0697,0.05719,0.76717,1.2,0.091645,0.049534,0.62522,0.047657,0.24563,0.055528,0.76019,2.0702,0.23283,3.295,4.1185,0.076369,3.5119,0.075021,0.03689,0.10556,1.5786,10.798,0.16052,0.71066,538.08,13.521,24.226,0.25196,0.056512,0.44432,4.8702,0.37026,0.92634,4.1834,87.411,0.075231,0.24272,0.062516,0.22237,0.11114,5.1541,-0.075916,2.095,0.51458,0.21275,0.074546,3.3343,2190.6,3.0523,0.83948,13.704,0.082331,0.19263,522.94,-0.039455,0.28685,0.15715,-0.021639,-0.018032,0.15895,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,26.0,0.52245,28.0,50.0,True
12,False,0.67907,0.055043,0.72524,0.32424,0.10591,-0.14532,0.391,0.16976,0.20033,0.097983,0.30749,2.3586,0.27476,2.6396,5.5011,0.32665,1.8129,0.0037157,0.13849,0.0082057,1.0545,0.59054,0.41471,0.45282,343.74,15.473,-2.2312,0.24413,0.052712,0.17705,8.0921,0.54604,0.62437,3.0974,65.441,0.179,0.99152,0.01146,0.43626,0.54906,1.1801,0.34413,0.50041,0.10025,-0.52891,0.075895,2.6559,1715.9,1.6481,0.58529,14.347,0.41997,0.13447,2887.8,0.1468,0.10468,0.1865,-0.0019453,-0.0059996,0.097934,-4.0195,-6.2674,-14.401,-19.655,77.278,34.435,11.3,28949.0,-10.994,15.6,12.683,1.0,30.0,89.3,153.2,155.25,20.0,14.5,-18.1,15.0,0.61191,11.0,34.0,False
10,False,0.86469,0.20493,0.39976,0.54607,0.15758,-0.04983,0.41305,0.37528,0.34141,0.27125,0.31844,8.7306,0.60024,0.66599,17.503,0.28857,2.3026,0.0053133,0.033052,0.014428,1.7148,1.7537,0.34617,0.36827,685.18,14.042,-10.959,0.21649,0.03149,0.15211,5.2932,0.27856,0.92123,3.5216,20.568,0.64354,0.052462,0.0097302,0.092031,0.31139,0.90975,0.010266,1.9276,0.65811,-0.083016,0.51263,0.68767,2006.9,0.61353,0.65383,13.437,0.39698,0.18903,2772.0,0.0051069,0.15506,0.076159,-0.0033019,-0.0060467,0.0,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,15.0,0.90693,8.0,25.0,False
1,True,1.2684,-0.068104,0.82894,0.67133,-0.01882,0.18615,0.22056,-0.10145,0.30261,-0.11778,0.87974,-0.38202,0.17106,4.8459,13.104,-0.028034,0.86915,0.079831,0.073383,0.1151,0.7631,11.374,0.12734,0.69359,-276.83,10.795,3.6064,0.28252,0.13535,0.15298,11.574,0.22788,0.83672,0.99599,27.473,-0.077414,0.79123,0.11892,0.37582,0.059023,3.9245,-2.8517,2.8982,-1.1539,1.0882,-0.082159,7.4906,695.33,4.0547,0.87266,10.397,-0.018537,0.085489,112.92,0.04753,0.22259,0.31581,-0.055312,-0.082392,0.0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,22.0,-0.47875,12.0,28.0,True
13,False,1.1093,0.078015,0.7253,1.006,0.12657,0.078365,0.6232,0.077552,0.28401,0.088168,0.79549,1.9778,0.2747,2.6404,2.4639,0.12582,3.0463,0.021916,0.063617,0.03056,1.2646,10.223,0.18305,0.71713,510.24,13.586,12.837,0.26945,0.008176,0.44691,4.1977,0.44426,0.98873,3.7289,146.11,0.098072,0.029764,0.021785,0.060275,0.098403,3.6622,-0.42009,2.7915,0.79281,0.28528,0.10756,2.6565,1796.6,2.6106,0.81695,13.592,0.14061,0.18415,2081.7,-0.26589,0.26978,0.038239,-0.024363,-0.024218,0.11776,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,27.0,0.57664,11.0,56.0,False
7,True,1.0369,-0.061672,0.86835,0.55145,0.034853,0.031581,0.50576,-0.11184,0.30261,-0.098424,0.88665,0.32012,0.13165,6.5957,1.4532,0.063203,0.83584,0.011594,0.19743,0.013559,0.62194,6.9985,0.42993,0.85507,-292.39,11.961,17.461,0.24099,0.013275,0.43246,16.031,0.78423,0.98471,1.4662,247.72,-0.069556,0.10084,0.021025,-0.21403,0.078795,4.1886,-1.4136,1.6708,-0.78269,0.23988,-0.071023,8.1104,624.18,1.4655,0.57007,11.365,0.073936,0.23708,743.77,0.04753,0.37611,0.45652,-0.042817,-0.077645,0.0,-0.075348,-0.23637,-3.0266,5.7748,-20.982,28.184,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,22.0,-0.46664,6.0,40.0,True
6,False,1.2839,0.089254,0.64062,1.994,0.13485,0.18105,1.0801,0.044762,0.24835,0.095977,0.81872,3.0376,0.35938,1.7826,2.9947,0.067627,14.031,0.0038716,0.022263,0.0060715,2.4355,11.565,0.10019,0.63768,364.24,12.226,11.014,0.17958,0.0029405,0.68873,3.7202,0.34541,0.99541,15.594,120.21,0.10902,0.0081821,0.0019417,0.06241,0.17242,5.5484,0.36768,2.0844,0.51767,0.50377,0.13932,1.7826,1466.6,1.7744,0.89981,12.916,0.076765,0.19977,2676.8,0.15529,0.12787,-0.068349,-0.015433,-0.0077396,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,18.0,0.39168,4.0,8.0,False
3,True,1.2351,0.028767,0.69306,0.65381,-0.019892,0.14532,0.80473,0.043999,0.093723,-0.071514,0.76336,-0.21407,0.30694,2.258,1.325,-0.030424,2.7332,0.0039355,0.14212,0.0063677,0.85649,3.3977,0.057826,0.61804,77.991,11.014,4.4992,-0.1382,0.075022,0.49736,101.11,0.76071,0.89175,2.9009,271.69,0.037685,0.24442,0.0060194,-0.024183,0.19243,2.1301,1.2804,1.5951,0.1495,0.47344,0.041507,2.258,832.14,2.0136,0.94217,10.589,-0.011686,0.037807,232.19,0.04753,0.22538,0.0078482,0.0,0.0,0.0,6.4718,7.0841,11.029,16.551,95.185,27.154,11.425,8428.8,3.1288,15.5,23.609,0.0,35.75,110.53,32.5,31.464,17.0,15.75,0.25,26.0,-0.19388,15.0,31.0,True
3,False,1.1298,0.093083,0.6116,0.61238,0.097007,0.050196,0.53833,0.152,0.23966,0.07465,0.43702,5.2991,0.3884,1.5747,4.2263,0.15841,2.5201,0.015292,0.029894,0.039532,1.4013,1.2161,0.22254,0.38682,320.37,14.236,12.2,0.24112,0.22478,0.20824,10.296,0.34005,0.63247,3.2415,85.18,0.213,0.57872,0.024971,0.25069,0.50356,1.5767,0.24421,0.77132,0.18485,0.12924,0.1522,1.5747,1336.8,0.99593,0.77746,13.746,0.19577,0.13628,571.47,0.10882,0.18892,0.51535,-0.002283,-0.0037281,0.0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,21.0,0.25693,8.0,21.0,False
2,True,1.7828,0.064491,0.59011,0.39057,-0.090818,0.40384,1.175,0.16512,0.15734,-0.028633,0.91972,-4.8363,0.40989,1.4397,0.97189,-0.23253,1.3548,0.01096,0.048079,0.021244,0.42466,5.7022,-0.067339,0.51589,183.79,11.214,0.96715,0.29826,0.074224,0.60615,3.3606,1.552,0.87422,1.2693,370.41,0.07012,0.18108,0.028061,1.0633,0.068495,0.95287,1.7979,5.9843,0.94155,0.98523,0.10929,1.4397,1168.1,1.2586,1.0673,10.274,-0.20122,-0.026301,129.92,0.04753,0.30771,0.11036,-0.017296,-0.044283,0.0,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,11.0,-0.081598,14.0,43.0,True
1,False,1.4059,0.10272,0.48809,0.33233,0.14544,0.19683,1.3818,0.30908,0.20066,0.029178,0.68172,3.946,0.51191,0.95347,0.54646,0.43763,18561.0,0.036831,0.1109,0.075959,0.48749,10.024,0.51428,0.48488,226.11,11.653,1.6884,0.052359,0.0032091,0.67003,3.7055,2.0161,0.99343,38213.0,658.78,0.15068,0.0062689,0.11083,0.080104,0.033152,0.6492,0.59587,15.441,3.0984,0.38451,0.21045,0.95347,1126.9,0.9472,0.48572,10.551,0.44498,0.17091,1273.8,0.22954,0.0,-0.0031381,-0.0038092,-0.011462,0.12245,4.088,9.7174,-1.3673,18.065,30.449,29.464,11.3,7958.3,0.1896,13.6,40.375,4.0,36.5,78.786,25.235,24.551,15.5,16.5,2.9,30.0,0.064229,2.0,7.0,False
5,True,0.80059,0.021591,0.9365,0.57624,0.082029,-0.17675,0.49793,0.037468,0.34003,-0.054877,0.7096,1.0599,0.063498,1.7677,2.3869,0.14235,3.1408,0.016745,0.1343,0.018892,0.81206,2.1216,0.19359,0.88635,187.83,14.409,-3.2602,0.31644,0.050148,0.44134,9.7589,0.7659,0.94645,3.8948,150.82,0.030427,0.78976,0.029059,0.24528,0.2716,9.075,4.8173,0.23379,0.079494,0.28983000000000003,0.023055,14.749,552.4,1.4655,0.80641,13.857,0.1556,0.11156,491.85,0.70663,0.14795,0.064366,-0.029147,-0.05058,0.0,5.2606,7.1615,3.3195,2.2594,-4.7539,37.717,11.367,9164.8,-35.523,11.4,32.581,4.0,31.667,58.139,42.953,41.34,16.056,14.667,3.2667,21.0,-0.4774,11.0,34.0,True
9,False,1.3457,0.049124,0.63156,0.7388,0.098614,0.21541,0.79296,0.066491,0.13333,0.10642,0.83855,2.202,0.36844,1.7141,1.6741,0.13348,1.7914,0.024721,0.060617,0.039673,0.88105,4.9124,0.20003,0.62313,206.24,13.823,3.4297,0.0048047,0.008427,0.49412,2.8968,0.66881,0.98666,2.2394,215.04,0.058582,0.022872,0.033461,-0.013757,0.1504,2.0052,-0.19183,2.4498,0.32663,0.58466,0.077782,1.7141,1546.8,1.6913,0.79997,13.52,0.16896,0.14778,785.24,-0.10609,0.32991,-0.05605,-9.13e-05,-0.00012359,0.225,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,22.0,0.4468,11.0,55.0,False
2,True,1.3995,0.037502,0.67559,0.82688,0.027561,0.22693,0.50081,0.045353,0.1156,0.067521,0.79496,1.7105,0.32441,2.0825,4.7515,0.033331,1.8091,0.030802,0.019486,0.054226,1.0401,4.457,0.11905,0.56803,634.42,12.221,3.6437,0.2186,0.10755,0.28448,11.351,0.34404,0.8408,2.0536,75.766,0.047174,0.33154,0.037251,-0.15401,0.18552,2.5489,-0.17742,1.7486,0.20214,0.69952,0.05551,2.0825,5488.1,1.751,0.88095,12.031,0.059365,0.098436,211.14,-0.097344,0.40265,-0.04629,-0.001995,-0.0024127,0.18734,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,12.0,1.1423,1.0,30.0,True
2,False,0.97752,0.058386,0.93836,1.9486,0.12037,-0.019808,0.68719,0.029962,0.94728,0.0050259,0.86137,1.8196,0.061635,1.7677,3.308,0.06177,20.757,0.016468,0.033947,0.018688,2.2622,21.609,0.13167,0.88118,1932.5,11.1,-98.376,0.24189,0.057185,0.60554,11.805,0.31075,0.93906,23.905,108.83,0.067782,0.9278,0.0084508,0.56629,0.090177,2.1566,2.7235,0.68349,0.64746,-0.32137,0.062221,15.224,2040.1,1.4655,0.86833,11.768,0.065739,0.25658,417.46,0.57659,0.081516,0.66448,-0.039065,-0.020047,0.094424,7.2704,11.243,8.7956,18.321,79.728,28.105,12.3,8157.1,182.57,15.7,43.027,2.0,36.0,96.262,29.19,28.148,16.5,16.0,0.3,25.0,0.16635,13.0,41.0,False
2,True,1.3079,-0.034209,0.74675,1.2715,-0.0082705,0.1963,0.39804,-0.026905,-0.13508,-0.00033148,0.83376,-0.27017,0.25325,2.9486,13.049,-0.0065047,2.2901,0.030911,0.024076,0.048491,1.525,7.8544,0.020583,0.63746,-172.0,11.008,6.477,-0.097592,0.10929,0.25373,12.195,0.19956,0.85365,2.3383,27.589,-0.04103,0.43154,0.024311,0.11362,0.16188,5.0205,-1.3023,1.5645,-0.21132,0.77513,-0.045811,2.9486,1273.3,2.5171,0.97942,11.248,0.00773,0.026171,258.3,0.04753,0.22259,0.45256,-0.0024198,-0.0019032,0.0,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,20.0,-0.0016667,1.0,36.0,True
1,False,1.4975,0.077129,0.6951,0.7232,0.1327,0.29689,0.79454,0.10665,0.25297,0.03734,0.89362,3.0426,0.3049,2.2798,4.9012,0.18349,1.4904,0.0283745,0.060308,0.50954,0.80929,7.8558,0.32859,0.59673,458.46,11.868,2.4359,0.63375,0.098375,0.47413,25.39,0.65559,0.85847,2.2198,73.452,0.08631,0.32265,0.42043,0.26234,0.09206,2.372,0.34495,3.3119,0.83782,0.97375,0.11096,2.2798,1812.3,1.9571,0.67141,11.544,0.19587,0.23764,200.72,0.1471,0.32579,0.46284,0.0086221,0.011922,0.21413,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,22.0,0.22195,8.0,34.0,False
12,False,0.94572,0.2448,0.45923,0.75774,0.29471,-0.017775,0.27716,0.32307,0.45269,0.35131,0.30971,9.4927,0.54077,0.84921,40.195,0.38894,2.239,0.060451,0.040972,0.18459,2.4466,1.1427,0.40214,0.32749,1421.3,14.658,-42.63,0.15908,0.13174,0.090765,108.86,0.11978,0.71312,3.7451,8.9563,0.79042,0.24362,0.079778,0.35718,0.21753499999999998,1.4012,0.75734,0.81553,0.36918,-0.03287,0.53307,0.88221,3139.6,0.60559,0.59786,14.381,0.50589,0.30472,6329.9,0.27466,0.20233,0.11099,-0.052694,-0.069541,0.11016,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,15.6,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,0.2,15.0,2.0396,19.0,40.0,False
13,True,1.3799,-0.10421,0.60369,0.25075,-0.084244,0.21307,0.55143,-0.41558,-0.26294,0.10727,0.77397,-0.87641,0.39631,1.5233,3.2621,-0.33597,1.0328,0.031178,0.38335,0.055586,0.32397,1.4881,0.24757,0.5609,-190.94,12.342,1.1768,-0.089052,0.042788,0.3093,3.7353,1.2335,0.92912,0.94658,110.36,-0.13464,0.10797,0.12434,-0.21776,0.1685,0.6327,-0.89195,2.352,-0.61844,0.53763,-0.17262,1.5233,726.16,1.4153,0.7524299999999999,10.958,-0.28222,-0.022852,604.53,-0.30843,0.2649,-0.059603,-0.0060078,-0.02396,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,26.0,-0.37384,22.0,33.0,True
14,False,1.1836,0.10058,0.63869,0.1455,0.029603,0.104325,0.641875,0.69128,0.1219,0.31421,0.81192,16463.0,0.36131,0.21193,0.56053,0.20346,1402.7,0.034073,0.0,0.2008,0.1792,1.5582,0.46259,0.16969,252.03,13.229,0.22655,0.0098455,0.0051859,0.346125,10.898,5.5662,0.97034,2610.2,642.25,0.12388,0.0062849,0.23418,-0.48824,0.093374,0.17633,-0.1097,8.8368,1.0772,0.77834,0.57517,0.21208,2067.6,0.20565,0.53741,11.301,0.25484,0.067306,2452.0,-0.058031,5.57e-05,-0.061469,0.0,0.0,0.0,0.81424,-2.9663,9.6506,-12.385,3.7123,26.178,10.8,33651.0,-45.166,13.75,18.221,1.5,29.5,92.3,215.35,209.5,21.5,14.5,7.5,30.0,0.78734,14.0,20.0,False
7,False,1.1891,0.26434,0.4181,0.55685,0.20585,0.062653,0.91547,0.4747,0.45426,0.337,0.39389,15.45,0.5819,0.7185,5.5779,0.36967,3.4677,0.0066399,0.023926,0.020046,1.4137,1.3887,0.48105,0.33124,2155.7,12.237,8.8879,0.35555,0.086857,0.30324,18.391,0.54456,0.79226,6.6822,64.54,0.67109,0.14926,0.011924,0.40478,0.40098,0.95695,0.45669,1.4512,0.65922,0.10767,0.63224,0.72004,4745.6,0.56923,0.51895,11.652,0.41388,0.26787,296.12,0.1859,0.083333,0.31064,0.0,0.0,0.14548,-0.075348,-0.23637,-3.0266,5.7748,-20.982,28.184,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,20.0,2.7483,7.0,46.0,False
